N,P,K,temperature,humidity,ph,rainfall,label
147.8634641,0,148.13763,18.49800998,88.56444155,7.328893872,291.4389722,Cotton
78.3556829,85.27618312,139.6408125,19.64114475,85.1363714,3.385729316,200.5924143,Cotton
68.05378614,189.3362275,144.6186209,29.03606626,75.92500507,6.603349232,108.7530632,Cotton
166.6169084,161.8201701,70.64721564,16.72861937,58.19518952,9.314343117,193.4342973,Cotton
50.52549757,60.09371239,164.8603653,39.29065593,73.18450546,8.633350137,207.1290988,Cotton
63.41507474,171.5276918,139.4791296,24.77943575,76.91189551,8.340958458,283.4260751,Cotton
4.30672053,113.0522304,0,27.31748017,45.48727856,10.35198248,150.222267,Cotton
185.6001717,76.30235144,27.85788341,26.9385181,62.43531823,10.85275067,73.18986735,Cotton
157.3535077,132.1592504,51.02979106,30.71759902,42.89148952,6.77580455,159.6060477,Cotton
15.18477681,143.8882908,126.2583648,14.46073041,44.5780018,8.581437024,146.9477315,Cotton
189.9306463,142.7375416,174.9663772,13.3373956,91.07601498,4.533023316,248.2314906,Cotton
93.41379834,89.92673735,66.81466915,38.97800439,61.11596495,10.00316783,116.6188517,Cotton
147.3267845,169.2200571,34.67935112,12.15827695,57.21071007,11.14154251,134.3531817,Cotton
174.9331673,153.3878795,102.9044585,30.6067321,82.29943522,7.238166854,57.27936148,Cotton
129.9559556,171.0211871,197.7514658,37.54934331,45.7221978,7.813395456,68.57220066,Cotton
145.5355408,64.16830549,64.73953507,33.58778579,49.27980668,8.746534798,171.7218979,Cotton
88.5698297,186.7433062,145.4794537,37.64451978,88.35841197,5.531888512,76.34831035,Cotton
63.79741112,7.300859782,180.5056495,15.60225469,78.29471336,8.520189947,82.45176306,Cotton
123.3564715,20.83744117,167.8188488,21.57283536,93.88818109,10.82072436,196.3280402,Cotton
114.6853573,188.8900588,22.21363515,38.01068858,54.68730768,10.82380162,240.0021008,Cotton
132.4728295,151.8782805,91.59771733,31.56786614,72.3633124,10.09873991,268.0981548,Cotton
8.869530452,63.76025512,151.2919055,23.31268487,62.70790498,6.266192663,157.5605983,Cotton
79.03704744,104.9269481,27.29143802,14.83831685,43.27932526,6.115719244,157.4172904,Cotton
86.16947232,64.2812898,90.72430352,38.60378254,72.21522795,4.274156801,132.2806601,Cotton
179.5920256,122.1713826,118.1817164,22.55013132,54.63261866,8.263120198,262.2539857,Cotton
163.24646,41.81178803,0,26.21742338,73.67662289,11.20272477,224.0631229,Cotton
145.1856943,126.2667361,107.3738687,16.63172293,89.44810068,8.916932544,168.9919483,Cotton
194.7613084,0.209480083,102.5130376,32.27967267,67.69028519,7.925984379,281.6145431,Barley
156.4835739,91.25326225,106.2547707,40.47799809,87.60054599,4.18959072,216.1170989,Barley
195.8692164,154.1901334,187.6744595,27.50443226,85.88807613,9.732242505,152.1548504,Barley
147.5429154,165.8567022,84.15970834,23.35530822,63.03097001,6.978459165,76.7680377,Barley
22.28799475,31.8111585,170.2907261,18.98742785,93.13389538,9.7458899,204.7313688,Barley
25.70764455,33.09031911,144.1189515,24.38467381,63.31852778,8.929701364,156.7562582,Barley
36.06106429,140.7584827,158.6398007,36.58475573,60.44468258,9.463075562,263.0278285,Barley
125.942246,108.8401848,7.613190943,12.97130911,87.33695484,10.17197908,131.4489341,Barley
94.64010778,57.09721243,43.03622768,31.36216052,84.55447277,4.320864198,187.9579808,Barley
12.65762282,184.6705456,52.81086693,19.37515875,67.93557649,2.964513958,133.3850642,Barley
67.32008043,196.7098763,143.8192324,30.14079981,78.0254363,0.666219702,181.484997,Barley
61.9627643,138.3092197,39.04450567,33.91069548,50.59019716,7.827071496,178.587033,Barley
155.2313129,125.1008099,110.2356693,24.49620652,47.68261914,7.453343276,234.9140946,Barley
109.890764,49.11117568,181.1269436,19.98116418,65.73228191,10.39680698,124.9786448,Barley
60.87362398,103.0562458,194.4217742,15.61413194,67.02789802,1.736775578,81.86688231,Barley
168.5643323,2.852606298,89.07238485,33.14765341,51.22660931,6.833102673,112.0088393,Barley
118.1094318,91.32935399,181.7813118,19.27059645,68.59756037,5.809300368,52.58983634,Barley
24.48469213,189.6254187,154.3097523,11.84010405,45.16528787,7.240159178,243.2553171,Barley
84.50152267,189.915308,88.99992818,15.59740875,85.27226215,8.079309863,213.9949006,Barley
49.79760404,134.5136031,183.7993463,27.00492543,75.54114572,6.042300763,59.77726393,Barley
107.6274738,26.56932225,62.02163267,32.04100524,60.83057231,5.055895192,260.4768204,Barley
168.5984789,20.32164484,38.42415974,30.75639077,54.74287934,5.325835363,66.56260916,Barley
72.36166688,138.9052317,126.3741943,33.59860307,74.51582102,9.335301362,75.46487602,Barley
164.7680808,110.4974775,61.59432299,19.17155844,51.37884401,7.092163683,237.8373263,Barley
82.41036028,66.27999763,34.21795382,18.78369761,76.52850307,4.637825243,146.7524397,Barley
110.940392,81.75056262,21.60647736,32.95399279,60.5979742,3.736814387,159.4639106,Barley
78.32546715,125.3597318,10.02284022,18.35475366,70.12862351,7.747936163,121.7913915,Barley
78.87338953,0.623698774,151.7432718,32.15227987,49.03568649,3.822939831,227.1304536,Barley
152.814576,69.44020846,18.56036897,26.75932514,82.69622396,6.117714657,208.201635,Barley
30.03105377,83.03744408,123.8162473,21.43012357,87.01259358,7.593093964,188.7494679,Barley
81.94982683,129.3480749,198.7339686,35.43496514,77.30066464,4.891439551,96.15833321,Barley
172.82822,21.66424837,60.31283205,27.6002878,51.71320442,9.220496029,117.5885021,Barley
99.05732983,189.0329401,47.29250317,18.22057839,79.8053282,6.372745213,66.00718847,Barley
46.43089621,153.7269603,3.096239478,36.78739526,64.67079207,10.19131174,261.3267126,Barley
82.63625134,11.86135792,197.3794225,24.21669155,80.99797188,2.652913544,252.3624813,Barley
83.90247123,125.3614096,15.80027998,19.6587369,86.59113044,10.08074404,264.9352397,Barley
157.7434705,59.00689248,84.11023141,38.23563452,65.02162381,10.47438477,176.3521659,Barley
182.023698,165.9712626,115.8099576,36.01458512,58.04265744,5.358713629,67.4002971,Barley
80.67071282,61.86827564,115.9932557,33.01631784,70.45324947,1.72648086,213.4880604,Barley
185.888842,102.9903107,87.26349326,20.75987703,69.50469817,6.861814469,170.2651518,Barley
101.2585015,46.06554031,5.196855825,36.93595477,63.31945182,9.595797595,288.4697193,Barley
23.91054148,56.1059157,75.37098648,24.23164796,83.06744104,6.36619815,146.3655346,Barley
44.60515449,163.7052676,184.2417473,20.81969,58.98649927,4.046134329,118.3479759,Barley
142.7741373,11.57239432,112.1520091,22.23971958,61.85330439,8.069037218,236.7165086,Barley
40.28110823,141.6104829,162.2624097,30.1967784,56.33645039,1.593949805,283.397829,Barley
93.01716181,11.57756888,154.1751229,28.98755778,64.15713904,2.107077294,134.8074551,Barley
71.32385337,66.5837888,114.5091282,23.8730503,83.90038948,8.026931188,140.6174215,Barley
38.04394388,89.08921385,62.18913736,39.96549953,66.99100102,6.761817993,99.33904962,Barley
107.4489243,33.23907161,137.8912094,28.76199794,54.06912128,1.57329022,172.357167,Barley
1.033864591,38.10020659,159.9545096,18.22474759,86.54936782,1.214850161,152.3302605,Barley
8.065081608,65.40640512,63.6096679,16.67344625,69.6224443,4.779674083,266.8881196,Barley
155.7301907,24.5305239,35.06627351,16.68849906,77.21082593,9.951479166,89.8811462,Barley
163.4488626,84.21551438,80.89541125,31.98333297,72.84441192,2.493916183,118.7116334,Barley
51.08858057,30.47342096,134.8545981,22.75991699,53.78772439,2.340672831,215.1680265,Barley
145.7571423,198.9107362,169.0527525,24.47503549,40.18676004,7.582801366,277.7379054,Barley
48.42658357,162.0750141,129.374975,25.79148196,83.38293704,5.759497301,221.6155691,Barley
0,30.75199011,197.8595398,37.90443683,86.7813088,5.082775479,206.6663661,Barley
86.90143499,139.195572,16.99509631,23.41715101,78.68427149,11.01185051,64.19124976,Barley
124.379116,58.15655172,39.66891714,23.88285982,62.11393289,2.643654352,194.2546139,Barley
65.26381141,199.1937471,63.21260656,23.05900391,58.86293903,4.221918472,297.0634501,Barley
165.9615731,70.89967919,34.03526348,26.82885049,52.95649084,2.119226663,176.3380295,Barley
101.1082021,173.0896942,10.96362047,28.61531528,87.14355625,10.04984151,206.2390802,Barley
51.01633578,67.33964255,21.50532414,22.31103572,59.12607809,2.53707326,279.1971791,Barley
50.28635564,155.8606296,90.82392211,22.58027367,57.49318854,8.131175975,165.5407481,Barley
156.9768387,183.0061216,125.8302169,30.52802245,39.70933579,6.051168963,159.5606019,Barley
134.7272539,103.513149,109.2576139,25.36442009,70.90169573,9.446887392,225.7849082,Barley
23.01637118,184.5120229,110.9832423,31.66937021,75.72231639,4.689090659,261.2792893,Barley
105.6822582,76.65600751,172.3979235,27.54216767,78.85793425,4.279840561,79.02751202,Barley
21.69372481,181.6122798,34.59874879,40.25992516,71.09460137,1.658465816,185.0385972,Barley
197.0863189,71.64755124,136.6037775,34.95657912,38.78299947,2.084311736,53.51095181,Barley
31.11019507,129.4157735,102.7568858,30.82224567,56.48649711,9.308808231,219.2838346,Barley
49.36084851,4.472411159,66.14927149,15.68751205,51.53241984,5.16351953,211.0909121,Barley
101.4416049,43.76753251,117.9421578,22.95502554,62.14916818,2.486962571,223.8166142,Barley
203.9930305,20.65965563,133.600126,36.46270347,61.13041683,7.27941743,61.62356018,Barley
35.27410087,119.4106618,19.93571933,37.70604694,72.10275727,1.817647639,156.4463706,Barley
32.29567083,106.678904,127.9695954,22.74646353,60.6768284,7.81909629,292.9284157,Barley
18.74152618,22.05467391,154.8543399,33.5237408,49.50349817,6.803717945,178.3607441,Barley
183.9439625,124.694148,52.8863717,14.90889986,48.15105925,9.478883409,258.6224432,Barley
179.9322595,194.1126899,114.1595453,20.43582238,50.71029239,2.332411944,263.8705235,Barley
141.452675,93.7086943,166.4884874,33.22310206,81.97394161,3.142025867,270.9211614,Barley
8.225737741,49.36812442,56.45926683,26.73990463,44.56992334,10.37045349,217.9421605,Barley
99.0190086,130.2675587,84.74046592,22.40319245,91.15475559,9.646399019,191.529539,Barley
193.2376282,183.6882777,178.0944993,17.64706419,60.33536831,8.258197458,89.22119352,Barley
128.7049556,8.59372948,131.0890558,27.00388355,60.76165012,1.622085884,79.36774346,Barley
75.19810639,94.02921587,2.957810777,17.42205783,60.65310985,8.541015507,189.5223625,Barley
61.42440347,202.7090844,24.9432044,18.62649267,84.26143145,8.1485963,168.647257,Barley
38.30366574,158.2771598,18.77122643,30.35026407,52.03984798,2.562000798,184.0614344,Barley
126.6653527,95.07382353,23.41687099,40.43467312,52.71742754,3.387865138,291.4231057,Barley
65.73099459,22.35154054,105.227077,13.75130802,50.14419155,3.223401021,211.9554696,Barley
28.63826,112.124898,182.8324433,30.56480262,54.1148297,2.745822963,47.01448959,Barley
202.5156442,195.361846,192.1519939,39.64845571,62.55601902,1.200627846,192.6479872,Barley
10.66234267,194.9363547,117.1843367,41.45497633,73.24271852,3.28047824,229.7329283,Barley
122.1610345,111.2360251,57.13585008,31.20336079,83.74882346,7.255407642,100.733584,Barley
132.286222,44.19788481,157.4513289,19.54928633,88.74128217,7.615701497,202.8589327,Barley
1.130157339,0,121.6947468,24.99849275,89.10096119,5.087896138,103.9875478,Barley
83.74379185,144.2556329,142.9478543,29.52676008,76.4971048,2.878996599,189.3525435,Barley
173.4169106,159.7192338,162.0491065,27.0158751,75.88051514,1.273481504,108.7494757,Barley
137.6022675,38.00658033,121.9405921,17.98731073,64.52627926,3.169380434,164.7152879,Barley
33.47568813,200.08729,35.96920069,27.02861108,79.22451318,6.540750079,120.4786493,Barley
91.86018786,55.49124737,103.7390721,25.09460593,80.41831928,3.442511257,66.04069154,Barley
177.5918747,54.7018186,10.39738226,22.90329879,67.14952293,8.708458866,179.6853633,Barley
32.92736206,116.2100632,123.8715361,44.20725603,56.45320066,4.523545722,285.1758715,Barley
139.9084223,9.414130236,197.6615605,36.03876551,78.85916584,8.824861622,183.4404401,Barley
180.8170228,9.433427705,118.1961896,25.89921514,39.91237383,12.73722304,95.47180381,Barley
3.999442782,57.56041347,26.16629934,21.9591951,65.45431538,4.179160496,193.5184804,Barley
44.0389477,181.7943652,56.35517471,30.88208436,80.41129994,9.40429521,70.84630202,Barley
99.68007711,173.5573772,64.83660604,31.01782316,47.03382627,11.38667255,132.7993712,Barley
72.44153876,79.58695648,29.44777799,38.70317673,53.42323273,7.666652642,128.9453297,Barley
154.4376018,170.6573105,0,31.40521089,58.58526087,9.481603781,229.8836843,Barley
148.8330975,53.76169742,7.204487083,36.678893,89.5925716,3.60105868,48.59978669,Barley
187.7537756,9.07272698,104.4043702,27.54702267,61.28025729,10.23721426,157.6678686,Barley
64.78462878,87.93249713,65.40466611,20.26538977,48.70484966,8.035095331,142.4372475,Barley
187.0830318,78.9588497,57.83970228,17.23760283,69.32588764,4.977232201,78.47356658,Barley
176.6470053,72.30900338,129.717179,13.37909518,59.92774492,2.097877712,210.7641757,Barley
157.8926797,104.8684056,2.138489159,19.62712804,45.23995028,5.79420978,177.7789165,Barley
82.93520529,173.4902917,149.9173765,34.31954335,52.46597957,8.405997446,198.3094597,Barley
151.3262659,143.1497928,143.0326322,39.98211856,51.96860464,7.201725568,257.9702383,Barley
42.62320461,103.0443071,86.12435083,41.28335201,36.24410087,9.122984302,162.876853,Barley
75.23116252,128.3435049,44.90413158,31.85516212,39.84693788,5.323387124,180.5922206,Barley
134.1133163,184.8073833,192.6785101,32.55809488,59.64641494,10.34618972,153.791873,Barley
72.9406651,135.6136028,152.5730222,28.36467379,74.26928869,12.40726506,133.9600398,Barley
85.21996006,92.43145999,54.70027107,19.53318412,60.71144572,4.425479122,224.2658563,Barley
95.04773203,193.0943149,162.0653823,42.24699407,56.81225343,8.309762171,289.6281645,Barley
89.50499102,66.24772479,69.91471004,34.15522166,64.60397,10.06380866,92.30384204,Barley
153.9293279,83.53407395,157.7901936,12.6028985,41.82039501,11.20207826,232.4771515,Barley
164.2767806,92.78316171,128.3297581,28.7643182,52.32241427,3.011246385,126.0811015,Barley
30.533718,128.1225301,73.43598792,30.60158065,78.98447801,1.802413245,212.0953118,Barley
44.65225389,179.782631,99.08036,30.4324378,66.97794181,9.350913291,301.8547602,Barley
68.9320893,27.14790799,36.87559695,14.21105079,75.40747598,6.288922721,263.8768908,Barley
170.1382856,70.9005635,38.28534036,13.56924082,53.33819971,10.25709211,253.4488356,Barley
136.4385954,164.9603029,38.35525246,35.06475217,84.60366539,7.47920427,260.8916618,Barley
80.74450434,111.2452333,127.0900125,31.10136742,50.25221863,10.3125125,148.266125,Barley
106.7781558,175.1695733,169.6089802,27.69111742,77.81428444,8.729361995,183.0245681,Barley
165.9683056,164.226915,32.81238609,20.30197158,86.09883762,8.179838283,153.1015485,Barley
14.65795249,64.97433442,65.96219797,28.81658266,63.51390486,2.150545559,296.0896206,Barley
37.5973917,154.9366819,42.80091655,39.42977339,61.6451475,6.650864087,265.1877058,Barley
125.2006743,181.1383382,109.4851627,18.21944247,44.94664538,4.151032554,248.1783884,Barley
14.67892137,89.30600842,184.5218216,27.27982411,55.05794202,5.189230432,254.1783416,Barley
181.2289049,25.39246857,195.3393881,31.72419713,60.81703975,5.590167929,290.4894649,Barley
187.2055681,22.13882782,96.67767465,24.75845215,79.87376949,3.078209806,86.04182046,Barley
180.1400109,63.82594908,15.80283644,26.4854794,83.98657675,11.41747584,53.71109198,Barley
137.0281582,144.4165201,87.1446502,32.27706348,66.56495397,3.491932698,187.4060277,Barley
94.97641438,61.04996809,129.0914972,20.56459058,36.44130716,5.725578632,187.5826171,Barley
50.97480523,71.65301484,67.59365482,34.64999867,45.47187769,10.40380056,102.2185791,Barley
167.6040284,0,97.54868663,16.37340846,53.87687017,2.940281711,58.15742101,Barley
154.3654784,169.0708814,41.79473694,23.41910555,84.00655405,5.898128694,288.6419721,Barley
12.1210914,79.32364347,34.52501683,30.83573029,72.27617806,3.787050561,253.4611538,Barley
143.8303608,181.1690612,112.148881,31.7600973,60.46654389,6.690917661,122.4876572,Barley
132.0096454,127.8767766,197.6569625,24.94495323,46.19363378,6.106274307,222.4488637,Barley
69.54614724,25.7323913,84.24001352,28.58155484,73.65865723,11.83179278,178.3527696,Barley
89.5009734,120.9600306,58.6355476,29.12704254,40.21832238,3.289839987,88.6046494,Barley
86.90418671,94.92555807,57.62452916,31.51899042,43.37824792,6.204306009,274.108682,Barley
11.93778541,135.7363782,10.45799777,17.60927274,90.88899027,5.078654735,101.4381347,Barley
171.4248677,188.4288325,203.1438763,17.68605224,76.65827423,7.699256501,88.92535547,Barley
163.6289601,185.3614926,193.1807096,37.1272765,91.2979353,9.734042636,287.1771046,Barley
107.6713709,134.0474354,189.2199158,14.79916325,74.11220728,5.751383629,56.68000966,Barley
54.94803899,22.95346458,86.89360367,29.14003122,69.41325585,9.73606626,124.0297506,Barley
149.3036385,97.66522554,93.71216308,25.2576483,46.95939541,1.628611932,257.5821908,Barley
2.348822849,62.46429209,52.01438791,12.1261316,68.01045111,2.519780545,242.0735176,Barley
191.5923448,48.93759652,152.1977662,16.85182587,49.47684343,11.74777977,141.8403716,Barley
41.7370926,175.8745587,78.84947671,34.19638676,57.96454847,2.82532045,59.05332096,Barley
50.88422213,107.8265303,153.0541507,34.84310935,81.01265246,10.96504981,222.8277191,Barley
101.8598746,91.29564734,154.0961842,22.34490022,73.93035659,10.47903199,60.35356716,Barley
59.39666159,110.4449429,94.83126088,41.89545123,78.401665,10.96731232,232.2426102,Barley
27.53374052,97.85431812,168.6586977,30.82489021,76.97200669,5.741035123,107.4659641,Barley
17.50389984,175.4927307,103.9028617,36.60484682,86.01571931,6.624040121,125.9277471,Barley
125.558349,15.45011812,100.4304727,24.38059368,73.70373866,7.075744057,130.7926953,Barley
7.691764333,8.895292033,92.41772061,22.27800344,83.13988783,6.501284035,113.5931583,Barley
11.69511607,121.6656654,186.6135583,15.48544073,58.41972474,11.02233182,86.55125353,Barley
160.2263511,23.23383125,199.7732888,31.77404524,61.2587904,7.435410888,247.0034399,Barley
123.4018979,184.234628,69.14152369,27.25006483,83.60961481,2.627149555,279.9958336,Barley
35.63139308,160.7454671,69.06177378,27.93091718,92.04051439,1.29388433,258.7452099,Barley
51.51279853,140.0287338,37.96853899,31.38361054,57.58420612,5.764482727,105.8695603,Barley
84.946064,106.3202294,51.6299882,26.85087984,55.47767136,10.38158672,283.8749637,Barley
183.6223846,92.46544408,85.54716134,36.37033198,42.69916179,11.30313992,250.3619976,Barley
130.078606,0.244436342,122.8139302,25.34954035,83.41862745,8.310238463,122.6682518,Barley
9.092958986,48.88260275,129.2110413,41.62502827,56.34104861,9.207268201,116.9229176,Barley
52.89215872,65.37456183,135.2022254,21.6980812,89.41241891,4.181748117,126.1883487,Barley
31.53883684,15.00959998,48.46843182,19.46808933,81.59824724,6.791674623,167.8579486,Barley
160.7181516,54.12915424,177.5061274,27.38709291,86.66868936,4.074270394,81.89925164,Barley
36.46255197,121.8742256,6.386422042,18.29258072,50.76421279,3.09172022,247.2565336,Barley
92.22748683,183.3118645,136.3668571,15.50073395,66.08938032,7.866381422,94.7234331,Barley
35.79242306,2.223002953,33.89456253,25.69760235,41.88728559,10.22811524,62.74114371,Barley
128.8604028,150.9938288,82.7481133,36.78039105,41.24697047,4.917648839,113.3360765,Barley
0.552891421,51.99917495,120.6455555,31.07117433,58.18138242,5.30345993,88.11985643,Barley
62.18235621,146.4765239,83.0250251,32.73129641,47.90791796,3.375228314,281.7511029,Barley
128.0203675,3.371516511,116.5371086,13.52360117,59.56308165,8.349738906,93.58447641,Barley
172.5327048,195.0835365,135.2403379,40.58348298,58.39138788,2.434564425,147.0377337,Barley
78.41356862,147.3828519,26.96901621,39.43189076,63.44451863,11.20069372,152.4044429,Barley
181.9234748,24.39766216,160.7517655,14.06094917,85.86734821,2.794125683,295.2228141,Barley
17.08001043,52.03173429,120.734447,41.88561777,63.59817736,6.096460617,278.5592717,Barley
122.4327624,86.53170378,197.1440515,31.93872779,54.0068465,4.872390722,81.51092895,Barley
17.02813296,178.6567111,47.93546215,40.04709945,53.075166,5.682189853,57.99688108,Barley
97.81427338,134.8415542,123.0363209,21.04359764,79.85748828,7.792318928,231.1560151,Barley
130.0965305,68.06855427,142.5783988,23.26282907,70.69306399,4.938997827,184.6311784,Barley
179.14869,40.93631704,181.0096643,38.19970244,67.27373341,5.639576874,281.4426813,Barley
50.18498335,42.16206647,123.2919082,18.23102718,73.08154582,6.812983251,225.4228648,Barley
184.6843048,10.42152207,147.5948183,32.40789365,76.77007978,6.385177598,205.2540734,Barley
186.6669439,176.9715493,197.4885958,11.93942497,78.06828395,10.53701332,141.4590993,Barley
0,43.69489809,183.240471,21.82321263,83.42253463,6.441254019,135.2217201,Barley
31.07707417,191.3040891,131.6758205,35.96166923,50.92331676,9.122435318,249.4198199,Barley
13.50844419,8.146696808,111.1868995,24.86094542,69.40495888,8.601560092,114.4035273,Barley
191.9980184,19.74457178,134.5692578,24.20043375,80.54535769,2.750204583,286.6049832,Barley
176.7026241,0,37.8716285,24.81339926,67.64359677,2.116208083,179.040412,Barley
8.61775649,172.0652606,39.76928228,29.69637012,72.43513274,5.66019672,220.0741541,Barley
30.43515207,173.137334,184.3527599,25.24040601,87.21058509,11.71307699,188.2745072,Barley
82.74149681,93.1840859,81.77038664,37.55424723,76.48585046,11.15947167,244.1040228,Barley
70.2996453,140.7014529,42.60668911,24.55294514,61.36896674,4.469261056,63.01216164,Barley
42.55720793,105.2396075,59.11772007,22.42252826,89.8023193,1.942586481,93.86573222,Barley
175.9245135,89.74540433,83.57404724,25.86886648,78.80644619,7.929584508,158.3995425,Barley
5.145940888,96.89185533,166.8036942,33.92656023,73.8496177,4.676659343,112.2748764,Barley
135.7203063,134.6012908,198.2209879,11.61034942,42.45543355,10.81942657,139.4303149,Barley
30.24398484,92.77220945,52.4412077,44.09500031,73.30878078,10.31192593,75.11626224,Barley
18.27699968,133.341267,23.56445738,27.72300488,83.21946854,11.17096712,194.481315,Barley
163.5514858,158.2586519,25.31618209,23.07186737,54.7214066,5.824731767,118.6860333,Barley
158.6612043,95.16866281,192.3250191,33.93569957,64.7741378,11.50571924,103.0985821,Barley
132.3486459,92.04658402,199.1843714,24.65791924,72.48120977,3.832490938,130.6814491,Barley
72.23228906,9.009392537,62.63415718,26.16094453,49.79012997,7.997324973,114.6014646,Barley
183.9570691,68.63257933,96.19853942,26.80421755,48.62035074,8.452229045,237.7363532,Barley
163.1275463,203.8842532,117.7980414,11.14925717,64.67165576,6.944681083,123.6212636,Barley
165.3791715,82.28242198,98.71954859,33.79250043,66.35240542,2.261380376,137.9493059,Barley
59.03211763,136.7420195,116.8681658,25.46187448,58.76512688,7.667773191,273.9977935,Barley
0,153.7854976,109.5773484,13.67274355,72.70780739,9.903630627,78.2536794,Barley
119.1867899,8.340084926,43.9897153,16.07426544,85.62679031,2.3515714,219.7585799,Barley
121.6602239,74.90845275,10.82598438,31.11103468,74.84542585,11.43171191,117.8403509,Barley
23.50258194,195.6110936,22.83754584,30.92017238,80.09991661,4.089407436,86.00180087,Barley
121.2553642,137.9749608,35.70718495,35.43754916,81.96046488,4.306806713,204.1583303,Barley
31.15257902,189.7798628,95.67662399,37.91877457,47.05816251,3.367320994,67.48781838,Barley
97.13688312,81.87220057,113.6377334,38.09038495,50.82364163,4.623715574,250.6095833,Barley
131.4926808,116.7897328,191.9861834,29.5210495,68.54766866,4.624729521,280.611274,Barley
33.23761374,0,123.0756335,22.08052606,72.86726621,8.041799351,118.7638176,Barley
193.3987089,3.348007644,51.58887761,27.21768061,79.83478902,9.214465145,204.178259,Barley
10.98936169,134.2718005,71.83271356,20.19287155,73.52540809,5.589821993,108.7504271,Barley
179.9499098,176.1416298,180.1983951,34.86702323,62.91330036,3.46119098,138.3094244,Barley
67.21304721,130.0635882,41.42442223,27.58082659,71.87748198,7.350689188,258.9954334,Barley
61.5561934,36.70104563,6.783745533,31.59239214,41.58876757,8.930083156,120.020048,Barley
130.3377462,159.70645,31.17237632,20.15928108,67.85340452,10.07945865,236.477827,Barley
2.52191995,173.7462612,83.66663175,18.2886538,58.38085789,3.93246389,191.3903222,Barley
57.08277533,189.0996563,114.9909713,38.8187846,83.45969487,10.94804486,202.1275444,Barley
185.986528,54.15277551,112.4550149,36.85144178,54.34993502,2.994816632,110.0252019,Barley
119.1314711,98.59142249,201.1506283,25.28562535,69.39986255,10.51164401,57.12480341,Barley
34.93928123,17.76166389,48.70308059,13.85992989,74.61088964,11.75206572,204.3227374,Barley
130.6589225,123.2611397,10.76707629,17.71080813,68.47256755,4.718699669,264.9532927,Barley
70.73101974,105.4125956,137.6810878,29.67581108,47.34389219,7.170960065,298.4600958,Barley
130.9441305,176.9656707,48.68982631,39.92415417,40.9911615,1.924463934,299.1867649,Barley
83.86409785,5.965525439,0.434115502,25.5395546,63.53341051,2.558811508,87.0445475,Barley
85.43563856,78.31331843,127.4234192,37.08735266,50.06048253,11.47617841,178.5571394,Barley
111.7023745,180.111067,185.0015093,34.55466747,52.18871469,11.61839248,175.4061428,Barley
5.50782469,151.2460064,34.35200502,33.46943162,56.33333436,6.133373032,81.60244071,Barley
191.8402989,99.02101173,60.92550778,27.03645065,67.24274125,10.1172298,192.3882478,Barley
169.1622,3.323245246,45.71403517,14.39249059,49.54567412,7.192938134,148.8966381,Barley
105.2339344,37.1292971,46.83866269,33.68708252,48.68259371,5.355421006,229.0363545,Barley
38.67425338,158.6688776,199.2404419,25.69127664,53.79000083,9.426078691,71.21456195,Barley
34.28096349,131.5077881,189.4049649,27.59597758,62.47128229,2.025629359,79.71700275,Barley
124.4084484,154.1036544,56.84581515,36.90732877,43.04486679,9.608105702,51.89402804,Barley
101.6469326,76.09395976,142.1341854,29.21237207,57.58221874,6.629739453,113.4278754,Barley
202.2073935,61.31700295,58.80630838,22.46708936,74.17265184,4.170141864,263.7177164,Barley
169.5566537,180.8617597,193.3378738,21.64994278,67.94409064,10.05261517,215.289857,Barley
150.910723,30.08925446,26.57361571,26.54557664,86.58654331,2.534931803,54.45291278,Barley
78.38033606,18.15547998,74.46799444,32.71032493,93.76532005,4.403218929,50.8878256,Barley
84.44990084,120.7809483,99.38753975,12.58917495,84.62237275,8.898048394,192.9094411,Barley
117.5185333,164.696231,48.64747523,26.26079262,45.22584527,2.794532513,129.6130744,Barley
42.49455934,9.127352687,137.6716466,18.63411367,54.10923485,3.264221457,102.3760135,Barley
178.9952572,124.5672629,80.18427159,26.1505618,57.84749548,5.153420771,62.7972194,Barley
188.6622936,192.8928215,180.9102544,24.88362172,70.13631,7.886402263,238.5798517,Barley
70.38660971,100.5117234,70.15871135,26.65042631,91.74699787,10.27957855,279.7025458,Barley
83.54251504,12.02071739,165.8873808,29.48563422,44.29163907,5.486195892,96.05881793,Barley
195.3328953,159.8077029,115.4202749,28.75849444,64.06862686,11.73778813,175.0057187,Barley
118.1139733,13.61535385,76.74327741,14.17095721,70.7352855,2.664676541,107.9024733,Barley
14.91300887,120.0947145,123.9304036,30.85983117,85.88498369,11.32743125,244.3121534,Barley
130.1728517,99.33235985,64.38252914,33.69573089,65.01393779,2.777608455,76.7178894,Barley
171.7944528,23.79756928,25.98369535,30.21419295,72.84810885,5.438175556,183.4511085,Barley
58.69098116,24.35870646,65.44096834,31.46369117,40.23380256,6.309408745,206.6411152,Barley
56.88846383,13.6577026,173.261418,32.67656249,47.75873363,10.28839831,293.3986593,Barley
156.8231098,122.6140076,162.4583177,19.14483013,69.10560162,9.058566363,130.0192196,Barley
52.54580931,185.9863867,28.0336484,27.60981772,75.51877937,8.212764472,280.3136569,Barley
151.0370096,113.3468217,44.43940877,21.60724263,62.8290896,4.511776008,293.4758314,Barley
60.73355742,133.9284968,63.18544121,36.04162662,49.39047201,3.231930451,250.2306562,Barley
